OBJECTID,Station_Name,Depth,Parameter,Concentration,Unit,Monitoring_Location,Date_of_Sample
12313,WW446,1,"Phosphorus, Dissolved - 00666",,ug/l,Little Narragansett Bay - South of Barn Island Ramp,2019/08/21 00:00:00+00
12314,WW446,1,"Phosphorus, Total - 00665",,ug/l,Little Narragansett Bay - South of Barn Island Ramp,2019/08/21 00:00:00+00
12315,WW446,1,"Salinity, (ppt) - 00480",,ppt,Little Narragansett Bay - South of Barn Island Ramp,2019/08/21 00:00:00+00
12316,WW446,1,"Chlorophyll a, water, fluorometric method, corrected for pheophytin - 32209",5.5,ug/l,Little Narragansett Bay - South of Barn Island Ramp,2019/09/04 00:00:00+00
12317,WW446,,"Depth to bottom from water surface at sampling location, meters - 82903",2.65,m,Little Narragansett Bay - South of Barn Island Ramp,2019/09/04 00:00:00+00
12318,WW446,1,Dissolved Oxygen - 00300,6.2,mg/l,Little Narragansett Bay - South of Barn Island Ramp,2019/09/04 00:00:00+00
12319,WW446,2,Dissolved Oxygen - 00300,6,mg/l,Little Narragansett Bay - South of Barn Island Ramp,2019/09/04 00:00:00+00
12320,WW446,1,"Salinity, (ppt) - 00480",27,ppt,Little Narragansett Bay - South of Barn Island Ramp,2019/09/04 00:00:00+00
12321,WW446,2,"Salinity, (ppt) - 00480",29,ppt,Little Narragansett Bay - South of Barn Island Ramp,2019/09/04 00:00:00+00
12322,WW446,,Secchi Depth - 00069,1.6,m,Little Narragansett Bay - South of Barn Island Ramp,2019/09/04 00:00:00+00
12323,WW446,0.1,Temperature - 00011,23,C,Little Narragansett Bay - South of Barn Island Ramp,2019/09/04 00:00:00+00
12324,WW446,1,Temperature - 00011,23,C,Little Narragansett Bay - South of Barn Island Ramp,2019/09/04 00:00:00+00
12325,WW446,2,Temperature - 00011,22,C,Little Narragansett Bay - South of Barn Island Ramp,2019/09/04 00:00:00+00
12326,WW446,1,"Chlorophyll a, water, fluorometric method, corrected for pheophytin - 32209",3.5,ug/l,Little Narragansett Bay - South of Barn Island Ramp,2019/09/18 00:00:00+00
12327,WW446,,"Depth to bottom from water surface at sampling location, meters - 82903",3.2,m,Little Narragansett Bay - South of Barn Island Ramp,2019/09/18 00:00:00+00
12328,WW446,1,Dissolved Oxygen - 00300,7,mg/l,Little Narragansett Bay - South of Barn Island Ramp,2019/09/18 00:00:00+00
12329,WW446,2.5,Dissolved Oxygen - 00300,6.5,mg/l,Little Narragansett Bay - South of Barn Island Ramp,2019/09/18 00:00:00+00
12330,WW446,0.5,Enterococci - 31639,1,MPN/100,Little Narragansett Bay - South of Barn Island Ramp,2019/09/18 00:00:00+00
12331,WW446,0.5,Fecal Coliform - 74055,20,MPN/100,Little Narragansett Bay - South of Barn Island Ramp,2019/09/18 00:00:00+00
12332,WW446,1,"Nitrate + Nitrite, Dissolved - 00631",0.0075,mg/l,Little Narragansett Bay - South of Barn Island Ramp,2019/09/18 00:00:00+00
12333,WW446,2.5,"Nitrate + Nitrite, Dissolved - 00631",0.0075,mg/l,Little Narragansett Bay - South of Barn Island Ramp,2019/09/18 00:00:00+00
12334,WW446,1,"Nitrogen, Ammonia Dissolved as N - 00608",0.02,mg/l,Little Narragansett Bay - South of Barn Island Ramp,2019/09/18 00:00:00+00
12335,WW446,2.5,"Nitrogen, Ammonia Dissolved as N - 00608",0.05,mg/l,Little Narragansett Bay - South of Barn Island Ramp,2019/09/18 00:00:00+00
12336,WW446,1,"Nitrogen, Total (unfiltered) - 00600",0.36,mg/l,Little Narragansett Bay - South of Barn Island Ramp,2019/09/18 00:00:00+00
12337,WW446,2.5,"Nitrogen, Total (unfiltered) - 00600",0.265,mg/l,Little Narragansett Bay - South of Barn Island Ramp,2019/09/18 00:00:00+00
12338,WW446,1,pH - 00400,8.11,S.U.,Little Narragansett Bay - South of Barn Island Ramp,2019/09/18 00:00:00+00
12339,WW446,2.5,pH - 00400,8.1,S.U.,Little Narragansett Bay - South of Barn Island Ramp,2019/09/18 00:00:00+00
12340,WW446,1,"Phosphorus, Dissolved - 00666",9,ug/l,Little Narragansett Bay - South of Barn Island Ramp,2019/09/18 00:00:00+00
12341,WW446,2.5,"Phosphorus, Dissolved - 00666",10,ug/l,Little Narragansett Bay - South of Barn Island Ramp,2019/09/18 00:00:00+00
12342,WW446,1,"Phosphorus, Total - 00665",25,ug/l,Little Narragansett Bay - South of Barn Island Ramp,2019/09/18 00:00:00+00
12343,WW446,2.5,"Phosphorus, Total - 00665",26,ug/l,Little Narragansett Bay - South of Barn Island Ramp,2019/09/18 00:00:00+00
12344,WW446,1,"Salinity, (ppt) - 00480",31,ppt,Little Narragansett Bay - South of Barn Island Ramp,2019/09/18 00:00:00+00
12345,WW446,2.5,"Salinity, (ppt) - 00480",32,ppt,Little Narragansett Bay - South of Barn Island Ramp,2019/09/18 00:00:00+00
12346,WW446,,Secchi Depth - 00069,3.2,m,Little Narragansett Bay - South of Barn Island Ramp,2019/09/18 00:00:00+00
12347,WW446,0.1,Temperature - 00011,18,C,Little Narragansett Bay - South of Barn Island Ramp,2019/09/18 00:00:00+00
12348,WW446,1,Temperature - 00011,19.5,C,Little Narragansett Bay - South of Barn Island Ramp,2019/09/18 00:00:00+00
12349,WW446,2.5,Temperature - 00011,19,C,Little Narragansett Bay - South of Barn Island Ramp,2019/09/18 00:00:00+00
12350,WW446,1,"Chlorophyll a, water, fluorometric method, corrected for pheophytin - 32209",6.3,ug/l,Little Narragansett Bay - South of Barn Island Ramp,2019/10/02 00:00:00+00
12351,WW446,,"Depth to bottom from water surface at sampling location, meters - 82903",3.05,m,Little Narragansett Bay - South of Barn Island Ramp,2019/10/02 00:00:00+00
12352,WW446,1,Dissolved Oxygen - 00300,5.4,mg/l,Little Narragansett Bay - South of Barn Island Ramp,2019/10/02 00:00:00+00
12353,WW446,2.5,Dissolved Oxygen - 00300,6,mg/l,Little Narragansett Bay - South of Barn Island Ramp,2019/10/02 00:00:00+00
12354,WW446,1,"Salinity, (ppt) - 00480",27,ppt,Little Narragansett Bay - South of Barn Island Ramp,2019/10/02 00:00:00+00
12355,WW446,2.5,"Salinity, (ppt) - 00480",29,ppt,Little Narragansett Bay - South of Barn Island Ramp,2019/10/02 00:00:00+00
12356,WW446,,Secchi Depth - 00069,2.7,m,Little Narragansett Bay - South of Barn Island Ramp,2019/10/02 00:00:00+00
12357,WW446,0.1,Temperature - 00011,20,C,Little Narragansett Bay - South of Barn Island Ramp,2019/10/02 00:00:00+00
12358,WW446,1,Temperature - 00011,20.5,C,Little Narragansett Bay - South of Barn Island Ramp,2019/10/02 00:00:00+00
12359,WW446,2.5,Temperature - 00011,20,C,Little Narragansett Bay - South of Barn Island Ramp,2019/10/02 00:00:00+00
12360,WW446,1,"Chlorophyll a, water, fluorometric method, corrected for pheophytin - 32209",1.2,ug/l,Little Narragansett Bay - South of Barn Island Ramp,2019/10/16 00:00:00+00
12361,WW446,,"Depth to bottom from water surface at sampling location, meters - 82903",3.8,m,Little Narragansett Bay - South of Barn Island Ramp,2019/10/16 00:00:00+00
12362,WW446,1,Dissolved Oxygen - 00300,8.1,mg/l,Little Narragansett Bay - South of Barn Island Ramp,2019/10/16 00:00:00+00
12363,WW446,2.5,Dissolved Oxygen - 00300,7.3,mg/l,Little Narragansett Bay - South of Barn Island Ramp,2019/10/16 00:00:00+00
12364,WW446,0.5,Enterococci - 31639,1,MPN/100,Little Narragansett Bay - South of Barn Island Ramp,2019/10/16 00:00:00+00
12365,WW446,0.5,Fecal Coliform - 74055,1,MPN/100,Little Narragansett Bay - South of Barn Island Ramp,2019/10/16 00:00:00+00
12366,WW446,1,"Nitrate + Nitrite, Dissolved - 00631",0.035,mg/l,Little Narragansett Bay - South of Barn Island Ramp,2019/10/16 00:00:00+00
12367,WW446,2.5,"Nitrate + Nitrite, Dissolved - 00631",0.025,mg/l,Little Narragansett Bay - South of Barn Island Ramp,2019/10/16 00:00:00+00
12368,WW446,1,"Nitrogen, Ammonia Dissolved as N - 00608",0.03,mg/l,Little Narragansett Bay - South of Barn Island Ramp,2019/10/16 00:00:00+00
12369,WW446,2.5,"Nitrogen, Ammonia Dissolved as N - 00608",0.04,mg/l,Little Narragansett Bay - South of Barn Island Ramp,2019/10/16 00:00:00+00
12370,WW446,1,"Nitrogen, Total (unfiltered) - 00600",0.35,mg/l,Little Narragansett Bay - South of Barn Island Ramp,2019/10/16 00:00:00+00
12371,WW446,2.5,"Nitrogen, Total (unfiltered) - 00600",0.44,mg/l,Little Narragansett Bay - South of Barn Island Ramp,2019/10/16 00:00:00+00
12372,WW446,1,pH - 00400,8.15,S.U.,Little Narragansett Bay - South of Barn Island Ramp,2019/10/16 00:00:00+00
12373,WW446,2.5,pH - 00400,8.15,S.U.,Little Narragansett Bay - South of Barn Island Ramp,2019/10/16 00:00:00+00
12374,WW446,1,"Phosphorus, Dissolved - 00666",19,ug/l,Little Narragansett Bay - South of Barn Island Ramp,2019/10/16 00:00:00+00
12375,WW446,2.5,"Phosphorus, Dissolved - 00666",21,ug/l,Little Narragansett Bay - South of Barn Island Ramp,2019/10/16 00:00:00+00
12376,WW446,1,"Phosphorus, Total - 00665",27,ug/l,Little Narragansett Bay - South of Barn Island Ramp,2019/10/16 00:00:00+00
12377,WW446,2.5,"Phosphorus, Total - 00665",27,ug/l,Little Narragansett Bay - South of Barn Island Ramp,2019/10/16 00:00:00+00
12378,WW446,1,"Salinity, (ppt) - 00480",31,ppt,Little Narragansett Bay - South of Barn Island Ramp,2019/10/16 00:00:00+00
12379,WW446,2.5,"Salinity, (ppt) - 00480",32,ppt,Little Narragansett Bay - South of Barn Island Ramp,2019/10/16 00:00:00+00
12380,WW446,,Secchi Depth - 00069,2.55,m,Little Narragansett Bay - South of Barn Island Ramp,2019/10/16 00:00:00+00
12381,WW446,0.1,Temperature - 00011,15.5,C,Little Narragansett Bay - South of Barn Island Ramp,2019/10/16 00:00:00+00
12382,WW446,1,Temperature - 00011,15.5,C,Little Narragansett Bay - South of Barn Island Ramp,2019/10/16 00:00:00+00
12383,WW446,2.5,Temperature - 00011,16,C,Little Narragansett Bay - South of Barn Island Ramp,2019/10/16 00:00:00+00
12384,WW45,,"Depth to bottom from water surface at sampling location, meters - 82903",3.2,m,Silver Spring Lake,2019/05/04 00:00:00+00
12385,WW45,,Secchi Depth - 00069,2.44,m,Silver Spring Lake,2019/05/04 00:00:00+00
12386,WW45,0.1,Temperature - 00011,13.1,C,Silver Spring Lake,2019/05/04 00:00:00+00
12387,WW45,1,Alkalinity - 00410,13.23,mg/l,Silver Spring Lake,2019/05/12 00:00:00+00
12388,WW45,1,Chloride - 00940,31,mg/l,Silver Spring Lake,2019/05/12 00:00:00+00
12389,WW45,1,"Chlorophyll a, water, fluorometric method, corrected for pheophytin - 32209",3.1,ug/l,Silver Spring Lake,2019/05/12 00:00:00+00
12390,WW45,,"Depth to bottom from water surface at sampling location, meters - 82903",3.3,m,Silver Spring Lake,2019/05/12 00:00:00+00
12391,WW45,0.5,Enterococci - 31639,2,MPN/100,Silver Spring Lake,2019/05/12 00:00:00+00
12392,WW45,1,"Nitrate + Nitrite, Dissolved - 00631",1.565,mg/l,Silver Spring Lake,2019/05/12 00:00:00+00
12393,WW45,1,"Nitrogen, Ammonia Dissolved as N - 00608",0.03,mg/l,Silver Spring Lake,2019/05/12 00:00:00+00
12394,WW45,1,"Nitrogen, Total (unfiltered) - 00600",1.95,mg/l,Silver Spring Lake,2019/05/12 00:00:00+00
12395,WW45,1,pH - 00400,7.27,S.U.,Silver Spring Lake,2019/05/12 00:00:00+00
12396,WW45,1,"Phosphorus, Dissolved - 00666",5,ug/l,Silver Spring Lake,2019/05/12 00:00:00+00
12397,WW45,1,"Phosphorus, Total - 00665",16,ug/l,Silver Spring Lake,2019/05/12 00:00:00+00
12398,WW45,,Secchi Depth - 00069,2.52,m,Silver Spring Lake,2019/05/12 00:00:00+00
12399,WW45,0.1,Temperature - 00011,16.3,C,Silver Spring Lake,2019/05/12 00:00:00+00
12400,WW45,1,"Chlorophyll a, water, fluorometric method, corrected for pheophytin - 32209",5.5,ug/l,Silver Spring Lake,2019/05/25 00:00:00+00
12401,WW45,,"Depth to bottom from water surface at sampling location, meters - 82903",3.2,m,Silver Spring Lake,2019/05/25 00:00:00+00
12402,WW45,,Secchi Depth - 00069,2.28,m,Silver Spring Lake,2019/05/25 00:00:00+00
12403,WW45,0.1,Temperature - 00011,20.6,C,Silver Spring Lake,2019/05/25 00:00:00+00
12404,WW45,1,Alkalinity - 00410,15.94,mg/l,Silver Spring Lake,2019/06/08 00:00:00+00
12405,WW45,1,Chloride - 00940,32,mg/l,Silver Spring Lake,2019/06/08 00:00:00+00
12406,WW45,1,"Chlorophyll a, water, fluorometric method, corrected for pheophytin - 32209",6.9,ug/l,Silver Spring Lake,2019/06/08 00:00:00+00
12407,WW45,,"Depth to bottom from water surface at sampling location, meters - 82903",3.2,m,Silver Spring Lake,2019/06/08 00:00:00+00
12408,WW45,0.5,Enterococci - 31639,2,MPN/100,Silver Spring Lake,2019/06/08 00:00:00+00
12409,WW45,1,"Nitrate + Nitrite, Dissolved - 00631",1.525,mg/l,Silver Spring Lake,2019/06/08 00:00:00+00
12410,WW45,1,"Nitrogen, Ammonia Dissolved as N - 00608",0.04,mg/l,Silver Spring Lake,2019/06/08 00:00:00+00
12411,WW45,1,"Nitrogen, Total (unfiltered) - 00600",1.81,mg/l,Silver Spring Lake,2019/06/08 00:00:00+00
12412,WW45,1,pH - 00400,6.65,S.U.,Silver Spring Lake,2019/06/08 00:00:00+00
12413,WW45,1,"Phosphorus, Dissolved - 00666",6,ug/l,Silver Spring Lake,2019/06/08 00:00:00+00
12414,WW45,1,"Phosphorus, Total - 00665",21,ug/l,Silver Spring Lake,2019/06/08 00:00:00+00
12415,WW45,,Secchi Depth - 00069,2.24,m,Silver Spring Lake,2019/06/08 00:00:00+00
12416,WW45,0.1,Temperature - 00011,21,C,Silver Spring Lake,2019/06/08 00:00:00+00
12417,WW45,1,"Chlorophyll a, water, fluorometric method, corrected for pheophytin - 32209",13.2,ug/l,Silver Spring Lake,2019/06/17 00:00:00+00
12418,WW45,,"Depth to bottom from water surface at sampling location, meters - 82903",3.3,m,Silver Spring Lake,2019/06/17 00:00:00+00
12419,WW45,,Secchi Depth - 00069,2.72,m,Silver Spring Lake,2019/06/17 00:00:00+00
12420,WW45,0.1,Temperature - 00011,22.2,C,Silver Spring Lake,2019/06/17 00:00:00+00
12421,WW45,,"Depth to bottom from water surface at sampling location, meters - 82903",3.25,m,Silver Spring Lake,2019/06/29 00:00:00+00
12422,WW45,,Secchi Depth - 00069,2.16,m,Silver Spring Lake,2019/06/29 00:00:00+00
12423,WW45,0.1,Temperature - 00011,24.2,C,Silver Spring Lake,2019/06/29 00:00:00+00
12424,WW45,1,"Chlorophyll a, water, fluorometric method, corrected for pheophytin - 32209",14.9,ug/l,Silver Spring Lake,2019/07/06 00:00:00+00
12425,WW45,,"Depth to bottom from water surface at sampling location, meters - 82903",3.25,m,Silver Spring Lake,2019/07/06 00:00:00+00
12426,WW45,,Secchi Depth - 00069,2.2,m,Silver Spring Lake,2019/07/06 00:00:00+00
12427,WW45,0.1,Temperature - 00011,26.5,C,Silver Spring Lake,2019/07/06 00:00:00+00
12428,WW45,,"Depth to bottom from water surface at sampling location, meters - 82903",3.2,m,Silver Spring Lake,2019/07/11 00:00:00+00
12429,WW45,,Secchi Depth - 00069,2.1,m,Silver Spring Lake,2019/07/11 00:00:00+00
12430,WW45,0.1,Temperature - 00011,24.9,C,Silver Spring Lake,2019/07/11 00:00:00+00
12431,WW45,1,Alkalinity - 00410,18.03,mg/l,Silver Spring Lake,2019/07/19 00:00:00+00
12432,WW45,1,"Chlorophyll a, water, fluorometric method, corrected for pheophytin - 32209",21.2,ug/l,Silver Spring Lake,2019/07/19 00:00:00+00
12433,WW45,,"Depth to bottom from water surface at sampling location, meters - 82903",3.25,m,Silver Spring Lake,2019/07/19 00:00:00+00
12434,WW45,0.5,Enterococci - 31639,6.3,MPN/100,Silver Spring Lake,2019/07/19 00:00:00+00
12435,WW45,1,"Nitrate + Nitrite, Dissolved - 00631",1.1,mg/l,Silver Spring Lake,2019/07/19 00:00:00+00
12436,WW45,1,"Nitrogen, Ammonia Dissolved as N - 00608",0.075,mg/l,Silver Spring Lake,2019/07/19 00:00:00+00
12437,WW45,1,"Nitrogen, Total (unfiltered) - 00600",1.63,mg/l,Silver Spring Lake,2019/07/19 00:00:00+00
12438,WW45,1,pH - 00400,6.47,S.U.,Silver Spring Lake,2019/07/19 00:00:00+00
12439,WW45,1,"Phosphorus, Dissolved - 00666",5,ug/l,Silver Spring Lake,2019/07/19 00:00:00+00
12440,WW45,1,"Phosphorus, Total - 00665",36,ug/l,Silver Spring Lake,2019/07/19 00:00:00+00
12441,WW45,,Secchi Depth - 00069,2.19,m,Silver Spring Lake,2019/07/19 00:00:00+00
12442,WW45,0.1,Temperature - 00011,25.7,C,Silver Spring Lake,2019/07/19 00:00:00+00
12443,WW45,,"Depth to bottom from water surface at sampling location, meters - 82903",3.15,m,Silver Spring Lake,2019/07/26 00:00:00+00
12444,WW45,,Secchi Depth - 00069,1.6,m,Silver Spring Lake,2019/07/26 00:00:00+00
12445,WW45,0.1,Temperature - 00011,23.4,C,Silver Spring Lake,2019/07/26 00:00:00+00
12446,WW45,,"Depth to bottom from water surface at sampling location, meters - 82903",3.25,m,Silver Spring Lake,2019/08/05 00:00:00+00
12447,WW45,,Secchi Depth - 00069,1.69,m,Silver Spring Lake,2019/08/05 00:00:00+00
12448,WW45,0.1,Temperature - 00011,25.6,C,Silver Spring Lake,2019/08/05 00:00:00+00
12449,WW45,,"Depth to bottom from water surface at sampling location, meters - 82903",3.25,m,Silver Spring Lake,2019/08/18 00:00:00+00
12450,WW45,,Secchi Depth - 00069,2.51,m,Silver Spring Lake,2019/08/18 00:00:00+00
12451,WW45,0.1,Temperature - 00011,25.8,C,Silver Spring Lake,2019/08/18 00:00:00+00
12452,WW45,,"Depth to bottom from water surface at sampling location, meters - 82903",3.24,m,Silver Spring Lake,2019/08/30 00:00:00+00
12453,WW45,,Secchi Depth - 00069,1.33,m,Silver Spring Lake,2019/08/30 00:00:00+00
12454,WW45,0.1,Temperature - 00011,23.3,C,Silver Spring Lake,2019/08/30 00:00:00+00
12455,WW46,1,Alkalinity - 00410,13.8,mg/l,Slack's Reservoir,2019/06/15 00:00:00+00
12456,WW46,1,Chloride - 00940,47,mg/l,Slack's Reservoir,2019/06/15 00:00:00+00
12457,WW46,2,Chloride - 00940,65,mg/l,Slack's Reservoir,2019/06/15 00:00:00+00
12458,WW46,1,"Chlorophyll a, water, fluorometric method, corrected for pheophytin - 32209",5,ug/l,Slack's Reservoir,2019/06/15 00:00:00+00
12459,WW46,,"Depth to bottom from water surface at sampling location, meters - 82903",4.2,m,Slack's Reservoir,2019/06/15 00:00:00+00
12460,WW46,1,Dissolved Oxygen - 00300,9,mg/l,Slack's Reservoir,2019/06/15 00:00:00+00
12461,WW46,2,Dissolved Oxygen - 00300,8.2,mg/l,Slack's Reservoir,2019/06/15 00:00:00+00
12462,WW46,0.5,Enterococci - 31639,0.1,MPN/100,Slack's Reservoir,2019/06/15 00:00:00+00
12463,WW46,1,"Nitrate + Nitrite, Dissolved - 00631",0.125,mg/l,Slack's Reservoir,2019/06/15 00:00:00+00
12464,WW46,2,"Nitrate + Nitrite, Dissolved - 00631",0.135,mg/l,Slack's Reservoir,2019/06/15 00:00:00+00
12465,WW46,1,"Nitrogen, Ammonia Dissolved as N - 00608",0.085,mg/l,Slack's Reservoir,2019/06/15 00:00:00+00
12466,WW46,2,"Nitrogen, Ammonia Dissolved as N - 00608",0.065,mg/l,Slack's Reservoir,2019/06/15 00:00:00+00
12467,WW46,1,"Nitrogen, Total (unfiltered) - 00600",0.52,mg/l,Slack's Reservoir,2019/06/15 00:00:00+00
12468,WW46,2,"Nitrogen, Total (unfiltered) - 00600",0.6,mg/l,Slack's Reservoir,2019/06/15 00:00:00+00
12469,WW46,1,pH - 00400,7.13,S.U.,Slack's Reservoir,2019/06/15 00:00:00+00
12470,WW46,2,pH - 00400,7.44,S.U.,Slack's Reservoir,2019/06/15 00:00:00+00
12471,WW46,1,"Phosphorus, Dissolved - 00666",9,ug/l,Slack's Reservoir,2019/06/15 00:00:00+00
12472,WW46,2,"Phosphorus, Dissolved - 00666",9,ug/l,Slack's Reservoir,2019/06/15 00:00:00+00
12473,WW46,1,"Phosphorus, Total - 00665",17,ug/l,Slack's Reservoir,2019/06/15 00:00:00+00
12474,WW46,2,"Phosphorus, Total - 00665",18,ug/l,Slack's Reservoir,2019/06/15 00:00:00+00
12475,WW46,,Secchi Depth - 00069,2.38,m,Slack's Reservoir,2019/06/15 00:00:00+00
12476,WW46,0.1,Temperature - 00011,23,C,Slack's Reservoir,2019/06/15 00:00:00+00
12477,WW46,1,Temperature - 00011,23,C,Slack's Reservoir,2019/06/15 00:00:00+00
12478,WW46,2,Temperature - 00011,22,C,Slack's Reservoir,2019/06/15 00:00:00+00
12479,WW46,1,Alkalinity - 00410,14.86,mg/l,Slack's Reservoir,2019/07/18 00:00:00+00
12480,WW46,0.5,Enterococci - 31639,9.8,MPN/100,Slack's Reservoir,2019/07/18 00:00:00+00
12481,WW46,1,"Nitrate + Nitrite, Dissolved - 00631",0.02,mg/l,Slack's Reservoir,2019/07/18 00:00:00+00
12482,WW46,2,"Nitrate + Nitrite, Dissolved - 00631",0.015,mg/l,Slack's Reservoir,2019/07/18 00:00:00+00
12483,WW46,1,"Nitrogen, Ammonia Dissolved as N - 00608",0.025,mg/l,Slack's Reservoir,2019/07/18 00:00:00+00
12484,WW46,2,"Nitrogen, Ammonia Dissolved as N - 00608",0.025,mg/l,Slack's Reservoir,2019/07/18 00:00:00+00
12485,WW46,1,"Nitrogen, Total (unfiltered) - 00600",0.49,mg/l,Slack's Reservoir,2019/07/18 00:00:00+00
12486,WW46,2,"Nitrogen, Total (unfiltered) - 00600",0.495,mg/l,Slack's Reservoir,2019/07/18 00:00:00+00
12487,WW46,1,pH - 00400,6.48,S.U.,Slack's Reservoir,2019/07/18 00:00:00+00
12488,WW46,2,pH - 00400,6.69,S.U.,Slack's Reservoir,2019/07/18 00:00:00+00
12489,WW46,1,"Phosphorus, Dissolved - 00666",6,ug/l,Slack's Reservoir,2019/07/18 00:00:00+00
12490,WW46,2,"Phosphorus, Dissolved - 00666",6,ug/l,Slack's Reservoir,2019/07/18 00:00:00+00
12491,WW46,1,"Phosphorus, Total - 00665",19,ug/l,Slack's Reservoir,2019/07/18 00:00:00+00
12492,WW46,2,"Phosphorus, Total - 00665",22,ug/l,Slack's Reservoir,2019/07/18 00:00:00+00
